folder,file,savename,subject,protocol,station,run,project,userID,session,bin_trial,bin_CueSpecificTrialNum,bin_state,bin_time,bin_timewithin,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,counterbalancing,Pavlovian_cbx,sex,FLash_leverCbx,Steady_levercbx,Flash_OutcomeID,Steady_OutcomeID,Stage,Schedule,Day,DevaluedOutcome
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,16,13,post_5,929.48,5,0,0,1,0.0600000000000591,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,17,14,post_5,933,1,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,17,14,post_5,934,2,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,17,14,post_5,935,3,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,17,14,post_5,936,4,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,17,14,post_5,937,5,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,18,15,post_5,958.42,1,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,18,15,post_5,959.42,2,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,18,15,post_5,960.42,3,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,18,15,post_5,961.42,4,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,18,15,post_5,962.42,5,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,19,16,post_5,972.66,1,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,19,16,post_5,973.66,2,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,19,16,post_5,974.66,3,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,19,16,post_5,975.66,4,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,19,16,post_5,976.66,5,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,20,17,post_5,994.86,1,0,0,1,0.700000000000046,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,20,17,post_5,995.86,2,0,0,0,0.5,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,20,17,post_5,996.86,3,0,0,1,0.480000000000018,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,20,17,post_5,997.86,4,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,20,17,post_5,998.86,5,0,0,1,0.779999999999973,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,2,18,post_5,1000.16,1,0,0,0,0.200000000000045,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,2,18,post_5,1001.16,2,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,2,18,post_5,1002.16,3,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,2,18,post_5,1003.16,4,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,2,18,post_5,1004.16,5,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,21,19,post_5,1055.3,1,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,21,19,post_5,1056.3,2,0,0,1,0.819999999999936,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,21,19,post_5,1057.3,3,0,0,1,0.440000000000055,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,21,19,post_5,1058.3,4,0,0,0,1,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,21,19,post_5,1059.3,5,0,0,0,1,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,22,20,post_5,1061.48,1,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,22,20,post_5,1062.48,2,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,22,20,post_5,1063.48,3,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,22,20,post_5,1064.48,4,0,0,1,0.0399999999999636,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,22,20,post_5,1065.48,5,0,0,0,0.799999999999955,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,23,21,post_5,1070.44,1,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,23,21,post_5,1071.44,2,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,23,21,post_5,1072.44,3,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,23,21,post_5,1073.44,4,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,23,21,post_5,1074.44,5,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,24,22,post_5,1312.1,1,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,24,22,post_5,1313.1,2,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,24,22,post_5,1314.1,3,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,24,22,post_5,1315.1,4,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat19.csv,19____,54,2,1,C,Marios,235,24,22,post_5,1316.1,5,0,0,0,0,0,0,0,0,A,Y,F,Left,Right,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat21.csv,21____,54,4,1,C,Marios,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,10,1,cue_4,795.64,1,1,0.279999999999973,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,10,1,cue_4,796.64,2,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,10,1,cue_4,797.64,3,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,10,1,cue_4,798.64,4,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,10,1,cue_4,799.64,5,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,11,2,cue_4,835.32,1,1,0.439999999999941,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,11,2,cue_4,836.32,2,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,11,2,cue_4,837.32,3,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,11,2,cue_4,838.32,4,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,11,2,cue_4,839.32,5,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,12,3,cue_4,863.38,1,1,1,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,12,3,cue_4,864.38,2,0,0.840000000000032,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,12,3,cue_4,865.38,3,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,12,3,cue_4,866.38,4,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,12,3,cue_4,867.38,5,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,1,4,cue_4,959.9,1,1,0.580000000000041,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,1,4,cue_4,960.9,2,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,1,4,cue_4,961.9,3,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,1,4,cue_4,962.9,4,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,1,4,cue_4,963.9,5,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,13,5,cue_4,1075,1,1,1,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,13,5,cue_4,1076,2,0,1,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,13,5,cue_4,1077,3,0,0.380000000000109,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,13,5,cue_4,1078,4,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,13,5,cue_4,1079,5,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,14,6,cue_4,1096.14,1,1,0.959999999999809,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,14,6,cue_4,1097.14,2,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,14,6,cue_4,1098.14,3,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,14,6,cue_4,1099.14,4,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,14,6,cue_4,1100.14,5,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,2,7,cue_4,1121,1,1,0.220000000000027,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,2,7,cue_4,1122,2,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,2,7,cue_4,1123,3,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,2,7,cue_4,1124,4,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,2,7,cue_4,1125,5,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,15,8,cue_4,1167.42,1,1,1,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,15,8,cue_4,1168.42,2,0,1,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,15,8,cue_4,1169.42,3,0,1,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,15,8,cue_4,1170.42,4,0,0.519999999999982,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,15,8,cue_4,1171.42,5,1,0.480000000000018,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,3,9,cue_4,1296.8,1,1,1,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,3,9,cue_4,1297.8,2,0,0.340000000000146,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,3,9,cue_4,1298.8,3,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,3,9,cue_4,1299.8,4,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13A,LPLDevaluation1TestDay13A_Rat23.csv,23____,54,1,1,C,Marios,237,3,9,cue_4,1300.8,5,0,0,0,0,0,0,0,0,A,X,F,Left,Right,Chocolate,Banana,Devaluation1,Test,Day13,Chocolate
