folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur,counterbalancing,Pavlovian_cbx,DevaluedOutcome1,sex,FLash_leverCbx,Steady_levercbx,Flash_OutcomeID,Steady_OutcomeID,Stage,Schedule,Day,DevaluedOutcome,Test_Period
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,3,120,180,0,0,2,2.08000000000001,9,2.10000000000005,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate,NonReinforced
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,4,180,240,0,0,10,1.43999999999997,3,0.879999999999995,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate,NonReinforced
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,5,240,300,0,0,0,0,1,0.259999999999991,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate,NonReinforced
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,6,300,360,0,0,0,0,7,4.34000000000003,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate,NonReinforced
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,7,360,420,0,0,0,0,2,4.27999999999997,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate,NonReinforced
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,8,420,480,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate,NonReinforced
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,9,480,540,0,0,0,0,1,0.5,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate,NonReinforced
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,10,540,600,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate,NonReinforced
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,11,600,660,0,0,0,0,1,1.70000000000005,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate,ITI
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,12,660,720,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate,ITI
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,13,720,780,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate,Reinforced
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,14,780,840,0,0,5,0.400000000000091,4,7.42000000000007,0,0,3,15,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate,Reinforced
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,15,840,900,0,0,1,0.0600000000000591,7,15.08,0,0,1,5,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate,Reinforced
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,16,900,960,0,0,13,1.56000000000029,7,4.6400000000001,0,0,5,25,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate,Reinforced
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,17,960,1020,0,0,14,2.92000000000007,4,3.93999999999994,0,0,4,20,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate,Reinforced
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,18,1020,1080,0,0,8,0.900000000000091,4,1.94000000000005,0,0,3,15,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate,Reinforced
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,19,1080,1140,0,0,11,2.11999999999989,2,0.980000000000246,0,0,3,15,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate,Reinforced
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,20,1140,1200,0,0,10,1.02000000000021,2,0.560000000000173,0,0,3,15,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate,Reinforced
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,21,1200,1260,0,0,3,0.220000000000027,3,1.99999999999977,0,0,1,5,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate,Reinforced
LPL_Devaluation1_Test_Day13,LPLDevaluation1TestDay13B,LPLDevaluation1TestDay13B_Rat43.csv,43____,55,13,1,C,Marios,235,22,1260,1320,0,0,0,0,6,1.68000000000006,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation1,Test,Day13,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,1,0,60,4,2.72,2,1.58,1,0.32,0,0,0,0,0,0,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,2,60,120,0,0,1,0.940000000000012,2,0.920000000000016,0,0,0,0,0,0,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,3,120,180,1,0.38000000000001,0,0,0,0,0,0,0,0,0,0,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,4,180,240,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,5,240,300,6,1.89999999999998,0,0,0,0,0,0,0,0,0,0,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,6,300,360,0,0.439999999999998,1,1.28000000000003,1,0.0400000000000205,0,0,0,0,0,0,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,7,360,420,0,0,0,0,10,4.71999999999986,0,0,0,0,0,0,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,8,420,480,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,9,480,540,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,10,540,600,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,11,600,660,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,12,660,720,0,0,0,0,5,2.6400000000001,0,0,0,0,0,0,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,13,720,780,1,0.740000000000009,0,0,1,2.89999999999998,0,0,1,5,0,0,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,14,780,840,1,0.259999999999991,1,0.459999999999923,4,6.65999999999997,0,0,1,5,1,5,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,15,840,900,0,0,2,1.06000000000006,1,0.899999999999977,0,0,0,0,2,10,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,16,900,960,1,0.259999999999991,1,7.98000000000002,3,4.68000000000006,0,0,1,5,1,5,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,17,960,1020,2,0.299999999999955,0,0,0,0,0,0,2,5.63999999999999,0,0,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,18,1020,1080,0,0,2,2.6400000000001,3,2.33999999999992,0,0,0,4.3599999999999,2,10,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,19,1080,1140,5,2.48000000000025,2,2.09999999999991,2,1.29999999999995,0,0,2,10,2,9.53999999999996,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,20,1140,1200,0,0,5,4.63999999999987,1,0.700000000000045,0,0,0,0,4,18.3400000000001,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,21,1200,1260,0,0,5,19.6200000000001,0,0,0,0,0,0,3,17.1199999999999,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat17.csv,17____,54,1,1,C,Marios,248,22,1260,1320,1,0.3599999999999,0,0,3,0.3599999999999,0,0,1,5,0,0,A,X,Banana,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Chocolate,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,1,0,60,3,0.36,2,1.6,14,19.64,0,0,0,0,0,0,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,2,60,120,0,0,3,3.28,8,6.91999999999997,0,0,0,0,0,0,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,3,120,180,1,0.980000000000004,2,6.14000000000001,4,9.52000000000001,0,0,0,0,0,0,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,4,180,240,0,0,2,1.75999999999999,5,7.80000000000004,0,0,0,0,0,0,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,5,240,300,1,0.0199999999999818,3,3.16000000000003,2,0.36000000000007,0,0,0,0,0,0,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,6,300,360,0,0,1,0.45999999999998,1,1.16000000000003,0,0,0,0,0,0,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,7,360,420,0,0,0,0,4,0.71999999999997,0,0,0,0,0,0,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,8,420,480,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,9,480,540,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,10,540,600,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,11,600,660,0,0,0,0,3,3.3599999999999,0,0,0,0,0,0,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,12,660,720,0,0,0,0,8,10.3799999999999,0,0,0,0,0,0,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,13,720,780,7,0.579999999999927,0,0,2,3.48000000000002,0,0,6,29.34,0,0,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,14,780,840,2,0.720000000000027,4,3.38000000000011,7,6.9799999999999,0,0,2,10.66,4,20,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,15,840,900,5,0.839999999999804,0,0,4,3.68000000000006,0,0,5,21.26,0,0,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,16,900,960,3,0.480000000000132,8,3.78000000000009,1,1.20000000000005,0,0,3,15.74,4,20,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,17,960,1020,3,0.360000000000127,1,5.17999999999995,4,8.65999999999985,0,0,2,13,1,5,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,18,1020,1080,0,0,2,3.29999999999995,5,6.36000000000001,0,0,0,0,2,10,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,19,1080,1140,10,0.740000000000236,0,0,10,32.4200000000001,0,0,1,5,0,0,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,20,1140,1200,1,0.1400000000001,1,4.6400000000001,5,13.6000000000001,0,0,1,5,1,4.6400000000001,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,21,1200,1260,0,0,1,11.28,0,0,0,0,0,0,1,5.3599999999999,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat19.csv,19____,54,2,1,C,Marios,248,22,1260,1320,0,0,0,0,0,0,0,0,0,0,0,0,A,Y,Chocolate,F,Left,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,1,0,60,0,0,0,0,2,3.46,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,2,60,120,0,0,1,0.280000000000001,1,0.640000000000001,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,3,120,180,0,0,1,0,3,1.14000000000004,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,4,180,240,0,0,0,0,5,2.34,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,5,240,300,0,0,8,1.26000000000005,3,1.73999999999995,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,6,300,360,1,3.63999999999999,1,0.319999999999993,3,0.380000000000052,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,7,360,420,7,2.8599999999999,1,0.0800000000000409,2,2.42000000000002,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,8,420,480,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,9,480,540,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,10,540,600,0,0,0,0,1,0.940000000000055,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,11,600,660,0,0,0,0,3,4.88,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,12,660,720,0,0,0,0,4,14.3,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,13,720,780,0,0,0,0,1,2.75999999999999,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,14,780,840,0,0,0,0,2,4.03999999999996,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,15,840,900,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,16,900,960,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,17,960,1020,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14A,LPLDevaluation2TestDay14A_Rat21.csv,21____,54,4,1,C,Marios,248,18,1020,1080,0,0,0,0,0,0,0,0,0,0,0,0,A,X,Chocolate,F,Left,Right,Chocolate,Banana,Devaluation2,Test,Day14,Banana,Reinforced
