folder,file,savename,subject,protocol,station,run,project,userID,session,bin_trial,bin_state,bin_time,bin_timewithin,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,counterbalancing,Period,state_ID,CS_name,Stage,Schedule,Day
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,2,111,225.04,5,0,0,0,0,0,0,0,0,B,Pre,Pre,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,3,111,371.58,1,0,0,0,0,0,0,0,0,B,Pre,Pre,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,3,111,372.58,2,0,0,0,0,0,0,0,0,B,Pre,Pre,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,3,111,373.58,3,0,0,0,0,0,0,0,0,B,Pre,Pre,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,3,111,374.58,4,0,0,0,0,0,0,0,0,B,Pre,Pre,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,3,111,375.58,5,0,0,0,0,0,0,0,0,B,Pre,Pre,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,4,111,770.14,1,0,0,0,0,0,0,0,0,B,Pre,Pre,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,4,111,771.14,2,0,0,0,0,0,0,0,0,B,Pre,Pre,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,4,111,772.14,3,0,0,1,0.120000000000005,0,0,0,0,B,Pre,Pre,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,4,111,773.14,4,0,0,0,0,0,0,0,0,B,Pre,Pre,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,4,111,774.14,5,0,0,0,0,0,0,0,0,B,Pre,Pre,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,5,111,840.98,1,0,0,0,0,0,0,0,0,B,Pre,Pre,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,5,111,841.98,2,0,0,0,0,0,0,0,0,B,Pre,Pre,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,5,111,842.98,3,0,0,0,0,0,0,0,0,B,Pre,Pre,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,5,111,843.98,4,0,0,1,0.120000000000005,0,0,0,0,B,Pre,Pre,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,5,111,844.98,5,0,0,0,0,0,0,0,0,B,Pre,Pre,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,1,222,197.42,1,0,0,0,0,0,0,0,0,B,Post,Post,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,1,222,198.42,2,0,0,0,0,0,0,0,0,B,Post,Post,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,1,222,199.42,3,0,0,0,0,0,0,0,0,B,Post,Post,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,1,222,200.42,4,0,0,0,0,0,0,0,0,B,Post,Post,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,1,222,201.42,5,0,0,0,0,0,0,0,0,B,Post,Post,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,2,222,231.04,1,0,0,0,0,0,0,0,0,B,Post,Post,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,2,222,232.04,2,0,0,0,0,0,0,0,0,B,Post,Post,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,2,222,233.04,3,0,0,0,0,0,0,0,0,B,Post,Post,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,2,222,234.04,4,0,0,0,0,0,0,0,0,B,Post,Post,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,2,222,235.04,5,0,0,0,0,0,0,0,0,B,Post,Post,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,3,222,381.58,1,0,0,0,0,0,0,0,0,B,Post,Post,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,3,222,382.58,2,0,0,0,0,0,0,0,0,B,Post,Post,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,3,222,383.58,3,0,0,0,0,0,0,0,0,B,Post,Post,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,3,222,384.58,4,0,0,0,0,0,0,0,0,B,Post,Post,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,3,222,385.58,5,0,0,0,0,0,0,0,0,B,Post,Post,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,4,222,780.14,1,0,0,0,0,0,0,0,0,B,Post,Post,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,4,222,781.14,2,0,0,0,0,0,0,0,0,B,Post,Post,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,4,222,782.14,3,0,0,0,0,0,0,0,0,B,Post,Post,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,4,222,783.14,4,0,0,0,0,0,0,0,0,B,Post,Post,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,4,222,784.14,5,0,0,0,0,0,0,0,0,B,Post,Post,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,5,222,850.98,1,0,0,0,0,0,0,0,0,B,Post,Post,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,5,222,851.98,2,0,0,0,0,0,0,0,0,B,Post,Post,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,5,222,852.98,3,0,0,0,0,0,0,0,0,B,Post,Post,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,5,222,853.98,4,0,0,0,0,0,0,0,0,B,Post,Post,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat25.csv,25____,17,2,1,C,Marios,101,5,222,854.98,5,0,0,0,0,0,0,0,0,B,Post,Post,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,1,2,8.12,1,0,0,3,0.6,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,1,2,9.12,2,0,0,2,0.34,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,1,2,10.12,3,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,1,2,11.12,4,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,1,2,12.12,5,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,2,3,42.36,1,3,0.379999999999995,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,2,3,43.36,2,0,0,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,2,3,44.36,3,0,0,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,2,3,45.36,4,0,0,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,2,3,46.36,5,0,0,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,3,2,48.7,1,0,0,1,0.0999999999999943,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,3,2,49.7,2,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,3,2,50.7,3,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,3,2,51.7,4,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,3,2,52.7,5,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,4,2,85.86,1,0,0,2,0.340000000000003,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,4,2,86.86,2,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,4,2,87.86,3,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,4,2,88.86,4,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,4,2,89.86,5,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,5,2,114.54,1,0,0,1,0.019999999999996,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,5,2,115.54,2,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,5,2,116.54,3,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,5,2,117.54,4,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,5,2,118.54,5,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,6,3,275.74,1,1,0.899999999999977,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,6,3,276.74,2,0,0,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,6,3,277.74,3,0,0,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,6,3,278.74,4,0,0,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,6,3,279.74,5,0,0,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,7,2,355.7,1,0,0,1,1,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,7,2,356.7,2,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,7,2,357.7,3,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,7,2,358.7,4,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,7,2,359.7,5,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,8,2,373.82,1,0,0,3,0.900000000000034,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,8,2,374.82,2,0,0,1,0.45999999999998,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,8,2,375.82,3,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,8,2,376.82,4,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,8,2,377.82,5,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,9,3,392.2,1,1,0.0400000000000205,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,9,3,393.2,2,1,0.21999999999997,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,9,3,394.2,3,0,1,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,9,3,395.2,4,2,0.759999999999991,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,9,3,396.2,5,2,0.259999999999991,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,10,3,401.54,1,1,0.259999999999991,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,10,3,402.54,2,1,0.0799999999999841,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,10,3,403.54,3,0,0,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,10,3,404.54,4,0,0,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,10,3,405.54,5,0,0,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,11,3,550.8,1,1,0.360000000000014,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,11,3,551.8,2,1,0.300000000000068,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,11,3,552.8,3,0,0,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,11,3,553.8,4,0,0,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,11,3,554.8,5,0,0,0,0,0,0,0,0,B,Light,Steady,Left,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,12,2,624.78,1,0,0,1,0.700000000000045,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,12,2,625.78,2,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,12,2,626.78,3,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,12,2,627.78,4,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,12,2,628.78,5,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,13,2,727.42,1,0,0,1,0.0600000000000591,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,13,2,728.42,2,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,13,2,729.42,3,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,13,2,730.42,4,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
LPL_Acquisition_RR2_Day3,LPLAcquisitionRR2Day3B,LPLAcquisitionRR2Day3B_Rat43.csv,43____,17,13,1,C,Marios,100,13,2,731.42,5,0,0,0,0,0,0,0,0,B,Light,Flash,Right,Acquisition,RR2,Day3
