Subj,Drug,time_mins,activity,bin5mins,bin10mins,bin15mins,bin20mins,bin30mins,bin60mins,Period,Amph,LY
2_2,Veh_LY,21,30,-7,-3,-2,-1,-1,0,habituation,Veh,LY
2_2,Veh_LY,22,73,-7,-3,-2,-1,-1,0,habituation,Veh,LY
2_2,Veh_LY,23,69,-7,-3,-2,-1,-1,0,habituation,Veh,LY
2_2,Veh_LY,24,9,-7,-3,-2,-1,-1,0,habituation,Veh,LY
2_2,Veh_LY,25,10,-7,-3,-2,-1,-1,0,habituation,Veh,LY
2_2,Veh_LY,26,9,-6,-3,-2,-1,-1,0,habituation,Veh,LY
2_2,Veh_LY,27,3,-6,-3,-2,-1,-1,0,habituation,Veh,LY
2_2,Veh_LY,28,18,-6,-3,-2,-1,-1,0,habituation,Veh,LY
2_2,Veh_LY,29,26,-6,-3,-2,-1,-1,0,habituation,Veh,LY
2_2,Veh_LY,30,112,-6,-3,-2,-1,-1,0,habituation,Veh,LY
2_2,Veh_LY,31,81,-5,-2,-1,-1,0,0,habituation,Veh,LY
2_2,Veh_LY,32,26,-5,-2,-1,-1,0,0,habituation,Veh,LY
2_2,Veh_LY,33,41,-5,-2,-1,-1,0,0,habituation,Veh,LY
2_2,Veh_LY,34,51,-5,-2,-1,-1,0,0,habituation,Veh,LY
2_2,Veh_LY,35,44,-5,-2,-1,-1,0,0,habituation,Veh,LY
2_2,Veh_LY,36,22,-4,-2,-1,-1,0,0,habituation,Veh,LY
2_2,Veh_LY,37,9,-4,-2,-1,-1,0,0,habituation,Veh,LY
2_2,Veh_LY,38,15,-4,-2,-1,-1,0,0,habituation,Veh,LY
2_2,Veh_LY,39,1,-4,-2,-1,-1,0,0,habituation,Veh,LY
2_2,Veh_LY,40,14,-4,-2,-1,-1,0,0,habituation,Veh,LY
2_2,Veh_LY,41,34,-3,-1,-1,0,0,0,habituation,Veh,LY
2_2,Veh_LY,42,64,-3,-1,-1,0,0,0,habituation,Veh,LY
2_2,Veh_LY,43,55,-3,-1,-1,0,0,0,habituation,Veh,LY
2_2,Veh_LY,44,63,-3,-1,-1,0,0,0,habituation,Veh,LY
2_2,Veh_LY,45,47,-3,-1,-1,0,0,0,habituation,Veh,LY
2_2,Veh_LY,46,34,-2,-1,0,0,0,0,habituation,Veh,LY
2_2,Veh_LY,47,57,-2,-1,0,0,0,0,habituation,Veh,LY
2_2,Veh_LY,48,86,-2,-1,0,0,0,0,habituation,Veh,LY
2_2,Veh_LY,49,16,-2,-1,0,0,0,0,habituation,Veh,LY
2_2,Veh_LY,50,25,-2,-1,0,0,0,0,habituation,Veh,LY
2_2,Veh_LY,51,57,-1,0,0,0,0,0,habituation,Veh,LY
2_2,Veh_LY,52,6,-1,0,0,0,0,0,habituation,Veh,LY
2_2,Veh_LY,53,6,-1,0,0,0,0,0,habituation,Veh,LY
2_2,Veh_LY,54,15,-1,0,0,0,0,0,habituation,Veh,LY
2_2,Veh_LY,55,18,-1,0,0,0,0,0,habituation,Veh,LY
2_2,Veh_LY,56,6,0,0,0,0,0,0,habituation,Veh,LY
2_2,Veh_LY,57,8,0,0,0,0,0,0,habituation,Veh,LY
2_2,Veh_LY,58,4,0,0,0,0,0,0,habituation,Veh,LY
2_2,Veh_LY,59,9,0,0,0,0,0,0,habituation,Veh,LY
2_2,Veh_LY,60,9,0,0,0,0,0,0,habituation,Veh,LY
2_3,Veh_Amph,1,85,-11,-5,-3,-2,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,2,109,-11,-5,-3,-2,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,3,63,-11,-5,-3,-2,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,4,71,-11,-5,-3,-2,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,5,76,-11,-5,-3,-2,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,6,82,-10,-5,-3,-2,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,7,59,-10,-5,-3,-2,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,8,32,-10,-5,-3,-2,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,9,63,-10,-5,-3,-2,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,10,44,-10,-5,-3,-2,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,11,38,-9,-4,-3,-2,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,12,40,-9,-4,-3,-2,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,13,31,-9,-4,-3,-2,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,14,17,-9,-4,-3,-2,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,15,53,-9,-4,-3,-2,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,16,78,-8,-4,-2,-2,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,17,48,-8,-4,-2,-2,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,18,51,-8,-4,-2,-2,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,19,33,-8,-4,-2,-2,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,20,45,-8,-4,-2,-2,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,21,31,-7,-3,-2,-1,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,22,0,-7,-3,-2,-1,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,23,43,-7,-3,-2,-1,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,24,24,-7,-3,-2,-1,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,25,37,-7,-3,-2,-1,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,26,61,-6,-3,-2,-1,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,27,102,-6,-3,-2,-1,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,28,61,-6,-3,-2,-1,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,29,70,-6,-3,-2,-1,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,30,46,-6,-3,-2,-1,-1,0,habituation,Amph,Veh
2_3,Veh_Amph,31,21,-5,-2,-1,-1,0,0,habituation,Amph,Veh
2_3,Veh_Amph,32,30,-5,-2,-1,-1,0,0,habituation,Amph,Veh
2_3,Veh_Amph,33,34,-5,-2,-1,-1,0,0,habituation,Amph,Veh
2_3,Veh_Amph,34,26,-5,-2,-1,-1,0,0,habituation,Amph,Veh
2_3,Veh_Amph,35,73,-5,-2,-1,-1,0,0,habituation,Amph,Veh
2_3,Veh_Amph,36,47,-4,-2,-1,-1,0,0,habituation,Amph,Veh
2_3,Veh_Amph,37,79,-4,-2,-1,-1,0,0,habituation,Amph,Veh
2_3,Veh_Amph,38,30,-4,-2,-1,-1,0,0,habituation,Amph,Veh
2_3,Veh_Amph,39,84,-4,-2,-1,-1,0,0,habituation,Amph,Veh
2_3,Veh_Amph,40,60,-4,-2,-1,-1,0,0,habituation,Amph,Veh
2_3,Veh_Amph,41,43,-3,-1,-1,0,0,0,habituation,Amph,Veh
2_3,Veh_Amph,42,57,-3,-1,-1,0,0,0,habituation,Amph,Veh
2_3,Veh_Amph,43,55,-3,-1,-1,0,0,0,habituation,Amph,Veh
2_3,Veh_Amph,44,81,-3,-1,-1,0,0,0,habituation,Amph,Veh
2_3,Veh_Amph,45,23,-3,-1,-1,0,0,0,habituation,Amph,Veh
2_3,Veh_Amph,46,67,-2,-1,0,0,0,0,habituation,Amph,Veh
2_3,Veh_Amph,47,74,-2,-1,0,0,0,0,habituation,Amph,Veh
2_3,Veh_Amph,48,57,-2,-1,0,0,0,0,habituation,Amph,Veh
2_3,Veh_Amph,49,55,-2,-1,0,0,0,0,habituation,Amph,Veh
2_3,Veh_Amph,50,46,-2,-1,0,0,0,0,habituation,Amph,Veh
2_3,Veh_Amph,51,33,-1,0,0,0,0,0,habituation,Amph,Veh
2_3,Veh_Amph,52,15,-1,0,0,0,0,0,habituation,Amph,Veh
2_3,Veh_Amph,53,19,-1,0,0,0,0,0,habituation,Amph,Veh
2_3,Veh_Amph,54,12,-1,0,0,0,0,0,habituation,Amph,Veh
2_3,Veh_Amph,55,15,-1,0,0,0,0,0,habituation,Amph,Veh
2_3,Veh_Amph,56,13,0,0,0,0,0,0,habituation,Amph,Veh
2_3,Veh_Amph,57,3,0,0,0,0,0,0,habituation,Amph,Veh
2_3,Veh_Amph,58,4,0,0,0,0,0,0,habituation,Amph,Veh
2_3,Veh_Amph,59,48,0,0,0,0,0,0,habituation,Amph,Veh
2_3,Veh_Amph,60,13,0,0,0,0,0,0,habituation,Amph,Veh
2_4,LY_Amph,1,113,-11,-5,-3,-2,-1,0,habituation,Amph,LY
2_4,LY_Amph,2,79,-11,-5,-3,-2,-1,0,habituation,Amph,LY
2_4,LY_Amph,3,87,-11,-5,-3,-2,-1,0,habituation,Amph,LY
2_4,LY_Amph,4,80,-11,-5,-3,-2,-1,0,habituation,Amph,LY
2_4,LY_Amph,5,46,-11,-5,-3,-2,-1,0,habituation,Amph,LY
2_4,LY_Amph,6,10,-10,-5,-3,-2,-1,0,habituation,Amph,LY
2_4,LY_Amph,7,20,-10,-5,-3,-2,-1,0,habituation,Amph,LY
2_4,LY_Amph,8,89,-10,-5,-3,-2,-1,0,habituation,Amph,LY
2_4,LY_Amph,9,78,-10,-5,-3,-2,-1,0,habituation,Amph,LY
2_4,LY_Amph,10,24,-10,-5,-3,-2,-1,0,habituation,Amph,LY
2_4,LY_Amph,11,26,-9,-4,-3,-2,-1,0,habituation,Amph,LY
2_4,LY_Amph,12,2,-9,-4,-3,-2,-1,0,habituation,Amph,LY
2_4,LY_Amph,13,1,-9,-4,-3,-2,-1,0,habituation,Amph,LY
2_4,LY_Amph,14,35,-9,-4,-3,-2,-1,0,habituation,Amph,LY
2_4,LY_Amph,15,52,-9,-4,-3,-2,-1,0,habituation,Amph,LY
2_4,LY_Amph,16,86,-8,-4,-2,-2,-1,0,habituation,Amph,LY
2_4,LY_Amph,17,104,-8,-4,-2,-2,-1,0,habituation,Amph,LY
2_4,LY_Amph,18,61,-8,-4,-2,-2,-1,0,habituation,Amph,LY
2_4,LY_Amph,19,22,-8,-4,-2,-2,-1,0,habituation,Amph,LY
2_4,LY_Amph,20,57,-8,-4,-2,-2,-1,0,habituation,Amph,LY
2_4,LY_Amph,21,15,-7,-3,-2,-1,-1,0,habituation,Amph,LY
2_4,LY_Amph,22,59,-7,-3,-2,-1,-1,0,habituation,Amph,LY
2_4,LY_Amph,23,19,-7,-3,-2,-1,-1,0,habituation,Amph,LY
2_4,LY_Amph,24,30,-7,-3,-2,-1,-1,0,habituation,Amph,LY
2_4,LY_Amph,25,8,-7,-3,-2,-1,-1,0,habituation,Amph,LY
2_4,LY_Amph,26,3,-6,-3,-2,-1,-1,0,habituation,Amph,LY
2_4,LY_Amph,27,38,-6,-3,-2,-1,-1,0,habituation,Amph,LY
2_4,LY_Amph,28,7,-6,-3,-2,-1,-1,0,habituation,Amph,LY
2_4,LY_Amph,29,6,-6,-3,-2,-1,-1,0,habituation,Amph,LY
2_4,LY_Amph,30,1,-6,-3,-2,-1,-1,0,habituation,Amph,LY
2_4,LY_Amph,31,18,-5,-2,-1,-1,0,0,habituation,Amph,LY
2_4,LY_Amph,32,26,-5,-2,-1,-1,0,0,habituation,Amph,LY
2_4,LY_Amph,33,12,-5,-2,-1,-1,0,0,habituation,Amph,LY
2_4,LY_Amph,34,13,-5,-2,-1,-1,0,0,habituation,Amph,LY
2_4,LY_Amph,35,14,-5,-2,-1,-1,0,0,habituation,Amph,LY
2_4,LY_Amph,36,17,-4,-2,-1,-1,0,0,habituation,Amph,LY
2_4,LY_Amph,37,0,-4,-2,-1,-1,0,0,habituation,Amph,LY
2_4,LY_Amph,38,8,-4,-2,-1,-1,0,0,habituation,Amph,LY
2_4,LY_Amph,39,39,-4,-2,-1,-1,0,0,habituation,Amph,LY
2_4,LY_Amph,40,63,-4,-2,-1,-1,0,0,habituation,Amph,LY
2_4,LY_Amph,41,70,-3,-1,-1,0,0,0,habituation,Amph,LY
2_4,LY_Amph,42,31,-3,-1,-1,0,0,0,habituation,Amph,LY
2_4,LY_Amph,43,31,-3,-1,-1,0,0,0,habituation,Amph,LY
2_4,LY_Amph,44,90,-3,-1,-1,0,0,0,habituation,Amph,LY
2_4,LY_Amph,45,49,-3,-1,-1,0,0,0,habituation,Amph,LY
2_4,LY_Amph,46,83,-2,-1,0,0,0,0,habituation,Amph,LY
2_4,LY_Amph,47,29,-2,-1,0,0,0,0,habituation,Amph,LY
2_4,LY_Amph,48,64,-2,-1,0,0,0,0,habituation,Amph,LY
2_4,LY_Amph,49,46,-2,-1,0,0,0,0,habituation,Amph,LY
2_4,LY_Amph,50,53,-2,-1,0,0,0,0,habituation,Amph,LY
2_4,LY_Amph,51,19,-1,0,0,0,0,0,habituation,Amph,LY
2_4,LY_Amph,52,15,-1,0,0,0,0,0,habituation,Amph,LY
2_4,LY_Amph,53,7,-1,0,0,0,0,0,habituation,Amph,LY
2_4,LY_Amph,54,8,-1,0,0,0,0,0,habituation,Amph,LY
2_4,LY_Amph,55,38,-1,0,0,0,0,0,habituation,Amph,LY
2_4,LY_Amph,56,10,0,0,0,0,0,0,habituation,Amph,LY
2_4,LY_Amph,57,12,0,0,0,0,0,0,habituation,Amph,LY
2_4,LY_Amph,58,16,0,0,0,0,0,0,habituation,Amph,LY
2_4,LY_Amph,59,18,0,0,0,0,0,0,habituation,Amph,LY
2_4,LY_Amph,60,17,0,0,0,0,0,0,habituation,Amph,LY
3_1,Veh_Amph,1,149,-11,-5,-3,-2,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,2,118,-11,-5,-3,-2,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,3,94,-11,-5,-3,-2,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,4,114,-11,-5,-3,-2,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,5,31,-11,-5,-3,-2,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,6,84,-10,-5,-3,-2,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,7,79,-10,-5,-3,-2,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,8,23,-10,-5,-3,-2,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,9,105,-10,-5,-3,-2,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,10,37,-10,-5,-3,-2,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,11,42,-9,-4,-3,-2,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,12,40,-9,-4,-3,-2,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,13,44,-9,-4,-3,-2,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,14,57,-9,-4,-3,-2,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,15,23,-9,-4,-3,-2,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,16,17,-8,-4,-2,-2,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,17,35,-8,-4,-2,-2,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,18,57,-8,-4,-2,-2,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,19,51,-8,-4,-2,-2,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,20,76,-8,-4,-2,-2,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,21,81,-7,-3,-2,-1,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,22,49,-7,-3,-2,-1,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,23,6,-7,-3,-2,-1,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,24,40,-7,-3,-2,-1,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,25,7,-7,-3,-2,-1,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,26,7,-6,-3,-2,-1,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,27,21,-6,-3,-2,-1,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,28,40,-6,-3,-2,-1,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,29,98,-6,-3,-2,-1,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,30,36,-6,-3,-2,-1,-1,0,habituation,Amph,Veh
3_1,Veh_Amph,31,25,-5,-2,-1,-1,0,0,habituation,Amph,Veh
3_1,Veh_Amph,32,13,-5,-2,-1,-1,0,0,habituation,Amph,Veh
3_1,Veh_Amph,33,27,-5,-2,-1,-1,0,0,habituation,Amph,Veh
3_1,Veh_Amph,34,23,-5,-2,-1,-1,0,0,habituation,Amph,Veh
3_1,Veh_Amph,35,22,-5,-2,-1,-1,0,0,habituation,Amph,Veh
3_1,Veh_Amph,36,39,-4,-2,-1,-1,0,0,habituation,Amph,Veh
3_1,Veh_Amph,37,36,-4,-2,-1,-1,0,0,habituation,Amph,Veh
3_1,Veh_Amph,38,32,-4,-2,-1,-1,0,0,habituation,Amph,Veh
3_1,Veh_Amph,39,14,-4,-2,-1,-1,0,0,habituation,Amph,Veh
3_1,Veh_Amph,40,71,-4,-2,-1,-1,0,0,habituation,Amph,Veh
3_1,Veh_Amph,41,100,-3,-1,-1,0,0,0,habituation,Amph,Veh
3_1,Veh_Amph,42,26,-3,-1,-1,0,0,0,habituation,Amph,Veh
3_1,Veh_Amph,43,12,-3,-1,-1,0,0,0,habituation,Amph,Veh
3_1,Veh_Amph,44,14,-3,-1,-1,0,0,0,habituation,Amph,Veh
3_1,Veh_Amph,45,47,-3,-1,-1,0,0,0,habituation,Amph,Veh
3_1,Veh_Amph,46,10,-2,-1,0,0,0,0,habituation,Amph,Veh
3_1,Veh_Amph,47,10,-2,-1,0,0,0,0,habituation,Amph,Veh
3_1,Veh_Amph,48,11,-2,-1,0,0,0,0,habituation,Amph,Veh
3_1,Veh_Amph,49,6,-2,-1,0,0,0,0,habituation,Amph,Veh
3_1,Veh_Amph,50,4,-2,-1,0,0,0,0,habituation,Amph,Veh
3_1,Veh_Amph,51,2,-1,0,0,0,0,0,habituation,Amph,Veh
3_1,Veh_Amph,52,23,-1,0,0,0,0,0,habituation,Amph,Veh
3_1,Veh_Amph,53,3,-1,0,0,0,0,0,habituation,Amph,Veh
3_1,Veh_Amph,54,7,-1,0,0,0,0,0,habituation,Amph,Veh
3_1,Veh_Amph,55,1,-1,0,0,0,0,0,habituation,Amph,Veh
3_1,Veh_Amph,56,1,0,0,0,0,0,0,habituation,Amph,Veh
3_1,Veh_Amph,57,15,0,0,0,0,0,0,habituation,Amph,Veh
3_1,Veh_Amph,58,18,0,0,0,0,0,0,habituation,Amph,Veh
3_1,Veh_Amph,59,22,0,0,0,0,0,0,habituation,Amph,Veh
3_1,Veh_Amph,60,20,0,0,0,0,0,0,habituation,Amph,Veh
3_2,Veh_LY,1,139,-11,-5,-3,-2,-1,0,habituation,Veh,LY
3_2,Veh_LY,2,58,-11,-5,-3,-2,-1,0,habituation,Veh,LY
3_2,Veh_LY,3,89,-11,-5,-3,-2,-1,0,habituation,Veh,LY
3_2,Veh_LY,4,111,-11,-5,-3,-2,-1,0,habituation,Veh,LY
3_2,Veh_LY,5,107,-11,-5,-3,-2,-1,0,habituation,Veh,LY
3_2,Veh_LY,6,70,-10,-5,-3,-2,-1,0,habituation,Veh,LY
3_2,Veh_LY,7,31,-10,-5,-3,-2,-1,0,habituation,Veh,LY
3_2,Veh_LY,8,48,-10,-5,-3,-2,-1,0,habituation,Veh,LY
3_2,Veh_LY,9,30,-10,-5,-3,-2,-1,0,habituation,Veh,LY
3_2,Veh_LY,10,9,-10,-5,-3,-2,-1,0,habituation,Veh,LY
3_2,Veh_LY,11,6,-9,-4,-3,-2,-1,0,habituation,Veh,LY
3_2,Veh_LY,12,34,-9,-4,-3,-2,-1,0,habituation,Veh,LY
3_2,Veh_LY,13,50,-9,-4,-3,-2,-1,0,habituation,Veh,LY
3_2,Veh_LY,14,73,-9,-4,-3,-2,-1,0,habituation,Veh,LY
3_2,Veh_LY,15,54,-9,-4,-3,-2,-1,0,habituation,Veh,LY
3_2,Veh_LY,16,3,-8,-4,-2,-2,-1,0,habituation,Veh,LY
3_2,Veh_LY,17,0,-8,-4,-2,-2,-1,0,habituation,Veh,LY
3_2,Veh_LY,18,30,-8,-4,-2,-2,-1,0,habituation,Veh,LY
3_2,Veh_LY,19,13,-8,-4,-2,-2,-1,0,habituation,Veh,LY
3_2,Veh_LY,20,20,-8,-4,-2,-2,-1,0,habituation,Veh,LY
3_2,Veh_LY,21,32,-7,-3,-2,-1,-1,0,habituation,Veh,LY
3_2,Veh_LY,22,15,-7,-3,-2,-1,-1,0,habituation,Veh,LY
3_2,Veh_LY,23,22,-7,-3,-2,-1,-1,0,habituation,Veh,LY
3_2,Veh_LY,24,6,-7,-3,-2,-1,-1,0,habituation,Veh,LY
3_2,Veh_LY,25,43,-7,-3,-2,-1,-1,0,habituation,Veh,LY
3_2,Veh_LY,26,44,-6,-3,-2,-1,-1,0,habituation,Veh,LY
3_2,Veh_LY,27,65,-6,-3,-2,-1,-1,0,habituation,Veh,LY
3_2,Veh_LY,28,78,-6,-3,-2,-1,-1,0,habituation,Veh,LY
3_2,Veh_LY,29,11,-6,-3,-2,-1,-1,0,habituation,Veh,LY
3_2,Veh_LY,30,0,-6,-3,-2,-1,-1,0,habituation,Veh,LY
3_2,Veh_LY,31,17,-5,-2,-1,-1,0,0,habituation,Veh,LY
3_2,Veh_LY,32,24,-5,-2,-1,-1,0,0,habituation,Veh,LY
3_2,Veh_LY,33,58,-5,-2,-1,-1,0,0,habituation,Veh,LY
3_2,Veh_LY,34,77,-5,-2,-1,-1,0,0,habituation,Veh,LY
3_2,Veh_LY,35,66,-5,-2,-1,-1,0,0,habituation,Veh,LY
3_2,Veh_LY,36,45,-4,-2,-1,-1,0,0,habituation,Veh,LY
3_2,Veh_LY,37,53,-4,-2,-1,-1,0,0,habituation,Veh,LY
3_2,Veh_LY,38,28,-4,-2,-1,-1,0,0,habituation,Veh,LY
3_2,Veh_LY,39,95,-4,-2,-1,-1,0,0,habituation,Veh,LY
3_2,Veh_LY,40,50,-4,-2,-1,-1,0,0,habituation,Veh,LY
3_2,Veh_LY,41,51,-3,-1,-1,0,0,0,habituation,Veh,LY
3_2,Veh_LY,42,16,-3,-1,-1,0,0,0,habituation,Veh,LY
3_2,Veh_LY,43,59,-3,-1,-1,0,0,0,habituation,Veh,LY
3_2,Veh_LY,44,9,-3,-1,-1,0,0,0,habituation,Veh,LY
3_2,Veh_LY,45,66,-3,-1,-1,0,0,0,habituation,Veh,LY
3_2,Veh_LY,46,44,-2,-1,0,0,0,0,habituation,Veh,LY
3_2,Veh_LY,47,53,-2,-1,0,0,0,0,habituation,Veh,LY
3_2,Veh_LY,48,39,-2,-1,0,0,0,0,habituation,Veh,LY
3_2,Veh_LY,49,9,-2,-1,0,0,0,0,habituation,Veh,LY
3_2,Veh_LY,50,40,-2,-1,0,0,0,0,habituation,Veh,LY
3_2,Veh_LY,51,2,-1,0,0,0,0,0,habituation,Veh,LY
3_2,Veh_LY,52,13,-1,0,0,0,0,0,habituation,Veh,LY
3_2,Veh_LY,53,6,-1,0,0,0,0,0,habituation,Veh,LY
3_2,Veh_LY,54,1,-1,0,0,0,0,0,habituation,Veh,LY
3_2,Veh_LY,55,1,-1,0,0,0,0,0,habituation,Veh,LY
3_2,Veh_LY,56,7,0,0,0,0,0,0,habituation,Veh,LY
3_2,Veh_LY,57,6,0,0,0,0,0,0,habituation,Veh,LY
3_2,Veh_LY,58,19,0,0,0,0,0,0,habituation,Veh,LY
3_2,Veh_LY,59,9,0,0,0,0,0,0,habituation,Veh,LY
3_2,Veh_LY,60,15,0,0,0,0,0,0,habituation,Veh,LY
3_3,LY_Amph,1,87,-11,-5,-3,-2,-1,0,habituation,Amph,LY
3_3,LY_Amph,2,103,-11,-5,-3,-2,-1,0,habituation,Amph,LY
3_3,LY_Amph,3,109,-11,-5,-3,-2,-1,0,habituation,Amph,LY
3_3,LY_Amph,4,48,-11,-5,-3,-2,-1,0,habituation,Amph,LY
3_3,LY_Amph,5,120,-11,-5,-3,-2,-1,0,habituation,Amph,LY
3_3,LY_Amph,6,56,-10,-5,-3,-2,-1,0,habituation,Amph,LY
3_3,LY_Amph,7,58,-10,-5,-3,-2,-1,0,habituation,Amph,LY
3_3,LY_Amph,8,108,-10,-5,-3,-2,-1,0,habituation,Amph,LY
3_3,LY_Amph,9,115,-10,-5,-3,-2,-1,0,habituation,Amph,LY
3_3,LY_Amph,10,117,-10,-5,-3,-2,-1,0,habituation,Amph,LY
3_3,LY_Amph,11,60,-9,-4,-3,-2,-1,0,habituation,Amph,LY
3_3,LY_Amph,12,9,-9,-4,-3,-2,-1,0,habituation,Amph,LY
3_3,LY_Amph,13,0,-9,-4,-3,-2,-1,0,habituation,Amph,LY
3_3,LY_Amph,14,29,-9,-4,-3,-2,-1,0,habituation,Amph,LY
3_3,LY_Amph,15,139,-9,-4,-3,-2,-1,0,habituation,Amph,LY
3_3,LY_Amph,16,91,-8,-4,-2,-2,-1,0,habituation,Amph,LY
3_3,LY_Amph,17,89,-8,-4,-2,-2,-1,0,habituation,Amph,LY
3_3,LY_Amph,18,45,-8,-4,-2,-2,-1,0,habituation,Amph,LY
3_3,LY_Amph,19,40,-8,-4,-2,-2,-1,0,habituation,Amph,LY
3_3,LY_Amph,20,41,-8,-4,-2,-2,-1,0,habituation,Amph,LY
3_3,LY_Amph,21,66,-7,-3,-2,-1,-1,0,habituation,Amph,LY
3_3,LY_Amph,22,88,-7,-3,-2,-1,-1,0,habituation,Amph,LY
3_3,LY_Amph,23,64,-7,-3,-2,-1,-1,0,habituation,Amph,LY
3_3,LY_Amph,24,45,-7,-3,-2,-1,-1,0,habituation,Amph,LY
3_3,LY_Amph,25,59,-7,-3,-2,-1,-1,0,habituation,Amph,LY
3_3,LY_Amph,26,71,-6,-3,-2,-1,-1,0,habituation,Amph,LY
3_3,LY_Amph,27,36,-6,-3,-2,-1,-1,0,habituation,Amph,LY
3_3,LY_Amph,28,77,-6,-3,-2,-1,-1,0,habituation,Amph,LY
3_3,LY_Amph,29,80,-6,-3,-2,-1,-1,0,habituation,Amph,LY
3_3,LY_Amph,30,85,-6,-3,-2,-1,-1,0,habituation,Amph,LY
3_3,LY_Amph,31,90,-5,-2,-1,-1,0,0,habituation,Amph,LY
3_3,LY_Amph,32,119,-5,-2,-1,-1,0,0,habituation,Amph,LY
3_3,LY_Amph,33,42,-5,-2,-1,-1,0,0,habituation,Amph,LY
3_3,LY_Amph,34,53,-5,-2,-1,-1,0,0,habituation,Amph,LY
3_3,LY_Amph,35,10,-5,-2,-1,-1,0,0,habituation,Amph,LY
3_3,LY_Amph,36,5,-4,-2,-1,-1,0,0,habituation,Amph,LY
3_3,LY_Amph,37,56,-4,-2,-1,-1,0,0,habituation,Amph,LY
3_3,LY_Amph,38,37,-4,-2,-1,-1,0,0,habituation,Amph,LY
3_3,LY_Amph,39,56,-4,-2,-1,-1,0,0,habituation,Amph,LY
3_3,LY_Amph,40,117,-4,-2,-1,-1,0,0,habituation,Amph,LY
3_3,LY_Amph,41,116,-3,-1,-1,0,0,0,habituation,Amph,LY
3_3,LY_Amph,42,78,-3,-1,-1,0,0,0,habituation,Amph,LY
3_3,LY_Amph,43,82,-3,-1,-1,0,0,0,habituation,Amph,LY
3_3,LY_Amph,44,40,-3,-1,-1,0,0,0,habituation,Amph,LY
3_3,LY_Amph,45,57,-3,-1,-1,0,0,0,habituation,Amph,LY
3_3,LY_Amph,46,125,-2,-1,0,0,0,0,habituation,Amph,LY
3_3,LY_Amph,47,103,-2,-1,0,0,0,0,habituation,Amph,LY
3_3,LY_Amph,48,69,-2,-1,0,0,0,0,habituation,Amph,LY
