RewardMagnitude,Time,R29_20130227_0_SAL,R34_20130301_0_SAL,R52_20130911_0_SAL,R54_20140619_0_SAL,R56_20140619_0_SAL,R57_20140618_0_SAL,R58_20140620_0_SAL,R69_20141211_0_SAL,R72_20141212_0_SAL,R29_20130227_1_SAL,R32_20130301_1_SAL,R34_20130301_1_SAL,R52_20130911_1_SAL,R54_20140619_1_SAL,R55_20140617_1_SAL,R57_20140618_1_SAL,R69_20141211_1_SAL,R72_20141212_1_SAL,R29_20130301_0_LY,R34_20130227_0_LY,R52_20130913_0_LY,R54_20140617_0_LY,R56_20140617_0_LY,R57_20140620_0_LY,R58_20140618_0_LY,R69_20141209_0_LY,R72_20141210_0_LY,R29_20130301_1_LY,R32_20130227_1_LY,R34_20130227_1_LY,R52_20130913_1_LY,R54_20140617_1_LY,R55_20140619_1_LY,R57_20140620_1_LY,R69_20141209_1_LY,R72_20141210_1_LY
1,4.6,-0.055519474,-0.064933086,-0.02556339,-0.071092935,-0.063283824,-0.101932354,-0.025016256,-0.040183843,-0.013872101,-0.04042491,-0.049040091,-0.150724151,0.013183971,-0.197437606,-0.119088496,-0.013282539,-0.008627804,-0.080099538,-0.072217809,-0.126058275,-0.092761717,-0.053103803,-0.009307808,-0.027139225,-0.183495963,-0.193538376,-0.081854015,-0.028587636,-0.106294188,-0.196446656,-0.051822599,-0.167408365,-0.187779747,0.015916312,-0.030989561,-0.175119124
1,4.7,-0.064216305,-0.073533757,-0.046781962,-0.055556887,-0.054727209,-0.065497811,-0.030423588,-0.033131023,-0.026446745,-0.030910789,-0.055552305,-0.14970642,0.034601412,-0.186317618,-0.115039048,-0.016964033,-0.025409443,-0.070245082,-0.089594374,-0.099708929,-0.091011783,-0.053497181,-0.029923491,-0.035476617,-0.181757544,-0.180093901,-0.063205474,-0.054485013,-0.086034687,-0.189196732,-0.076022176,-0.178100881,-0.215670572,0.005938041,-0.03901598,-0.172172196
1,4.8,-0.052970051,-0.058556653,-0.060471594,-0.048776131,-0.064630533,-0.091450784,-0.070454501,-0.048085385,-0.0296167,-0.003122817,-0.066901093,-0.133520876,0.038571647,-0.190373975,-0.13320261,-0.030077858,-0.026343581,-0.064034798,-0.08182385,-0.096706167,-0.061686297,-0.038705041,-0.027516165,-0.049987428,-0.18998352,-0.133575893,-0.059518397,-0.044311043,-0.084776932,-0.186199222,-0.066009926,-0.156086919,-0.211434134,0.002014017,-0.055736278,-0.151888142
1,4.9,-0.057785029,-0.022157192,-0.037180959,-0.036027393,-0.07161365,-0.099651294,-0.10223003,-0.081766007,-0.025822339,-0.021304362,-0.090602634,-0.109108152,0.045006767,-0.199432318,-0.1653721,-0.03462513,-0.027112073,-0.021101946,-0.088915638,-0.075655397,-0.038213561,-0.035437591,-0.032124207,-0.085947294,-0.19145893,-0.113961512,-0.053144986,-0.084107171,-0.054315341,-0.185481097,-0.042837692,-0.140421437,-0.222451269,-0.034581663,-0.033683939,-0.151449337
1,5,-0.052530298,-0.02082935,-0.063492354,-0.017382035,-0.049286007,-0.037102313,-0.130972501,-0.098299231,-0.025292016,-0.012040112,-0.095525622,-0.095509172,0.016990579,-0.173189637,-0.149524489,-0.025988197,-0.038518741,-0.005923455,-0.059996724,-0.042114127,-0.015098049,-0.027976698,-0.022815656,-0.084249906,-0.176488202,-0.111406904,-0.036244274,-0.054539675,-0.078995038,-0.132297278,-0.009209066,-0.094050777,-0.157089324,-0.056853733,-0.022928565,-0.121619859
1,5.1,-0.034708702,-0.007751252,-0.0616241,0.021013822,-0.014166318,-0.031040939,-0.107333732,-0.084810764,-0.027111184,-0.014302216,-0.06388046,-0.028527443,0.009226644,-0.067811282,-0.076763781,-0.019977022,-0.022848923,-0.004097851,0.002309111,-0.029838535,0.010683136,0.003315886,-0.01363001,-0.037668806,-0.089831156,-0.050187139,-0.037271709,-0.033611794,-0.04545861,-0.051189214,0.023131369,-0.019852449,-0.038046119,-0.042784214,-0.012540507,-0.060464574
1,5.2,0.013384042,0.029151554,-0.003924336,0.03627239,0.012985805,0.017699396,-0.024365066,-0.019325674,-0.003301089,0.001926768,-0.005304019,0.043969277,-0.05114076,0.056785592,0.01234095,0.003234808,0.006966767,0.027951151,0.054408022,0.039373642,0.064229465,0.028376256,0.009085612,-0.009592414,0.032473245,0.046609399,0.004878343,0.01530489,0.007961071,0.07222445,0.055719888,0.094925654,0.106370209,-0.037841699,0.007628388,0.063749281
1,5.3,0.08112473,0.071233025,0.054486609,0.059656482,0.069752231,0.098594704,0.069686505,0.062776165,0.030273646,0.024549105,0.082556582,0.163490002,-0.052454849,0.224842538,0.149300502,0.03139571,0.027186895,0.079598103,0.098153314,0.120606165,0.090535463,0.055219897,0.034237749,0.052404974,0.232314512,0.190476615,0.091191703,0.055893555,0.104101065,0.231213169,0.084581878,0.196334674,0.245178012,-0.000849424,0.042298246,0.203025448
1,5.4,0.127075367,0.117420963,0.11629031,0.096154413,0.132677488,0.202058288,0.18303633,0.155442901,0.044424987,0.047116254,0.154247528,0.285814082,-0.057658996,0.424574872,0.292883682,0.07498557,0.045867658,0.099388912,0.166351462,0.212055566,0.135731731,0.102570996,0.067041352,0.126391612,0.467161495,0.386020216,0.150556023,0.152604423,0.184377927,0.363645815,0.107542678,0.317583461,0.380385627,0.098915087,0.08695065,0.336967812
1,5.5,0.197695816,0.194131514,0.196064683,0.135725478,0.178927238,0.214535875,0.294172975,0.366534565,0.081713747,0.091053354,0.232927551,0.413172664,0.003424684,0.559518136,0.431696935,0.100392906,0.202139834,0.158975426,0.247237118,0.270913808,0.179350777,0.159021093,0.110133826,0.252268034,0.68593263,0.586843516,0.211443103,0.222188172,0.314086507,0.473250051,0.109055437,0.413344161,0.479842566,0.235105291,0.142678231,0.412644071
1,5.6,0.244267889,0.194781207,0.263553232,0.164331784,0.230186234,0.232614186,0.360053264,0.501160431,0.151673911,0.151450401,0.275509855,0.450499131,0.022903087,0.616371395,0.536213784,0.154279178,0.243407016,0.232733156,0.261712987,0.315415664,0.217342112,0.15479497,0.160126723,0.303958767,0.869412973,0.747420622,0.327142798,0.267447522,0.413845531,0.540357992,0.119522378,0.432429818,0.543890754,0.312965969,0.202930932,0.502989283
1,5.7,0.2436906,0.236467407,0.31010946,0.217319912,0.257532424,0.254356619,0.416662542,0.547844707,0.191203102,0.168627286,0.305438619,0.491767488,0.08474562,0.68198006,0.612005667,0.213383771,0.233494117,0.279629286,0.266837139,0.327476858,0.247657157,0.217812304,0.171632872,0.361700729,1.007511786,0.89014365,0.412631157,0.302967012,0.485249679,0.588221493,0.135269746,0.499720762,0.585022456,0.40673947,0.251535683,0.554798458
1,5.8,0.240291339,0.243788824,0.332856138,0.251734082,0.265913159,0.224484952,0.442571073,0.60127657,0.206490572,0.169952794,0.318912385,0.485923707,0.062167072,0.684339432,0.621071705,0.260372382,0.226363993,0.293434324,0.295670238,0.268050874,0.288021066,0.2326184,0.179155284,0.410568953,1.08257633,0.962293536,0.468698237,0.352055147,0.532095294,0.550278149,0.14799936,0.508404809,0.594610484,0.479125892,0.280574893,0.566688771
1,5.9,0.238315907,0.241478839,0.358643259,0.28409297,0.271272996,0.174880329,0.41348317,0.652567124,0.240099316,0.196777624,0.356054276,0.476708475,0.094141562,0.656493388,0.60290062,0.268710687,0.221104367,0.315677036,0.279418088,0.24768144,0.279344886,0.235326249,0.196250308,0.436683501,1.118982802,0.98031843,0.551411891,0.317802345,0.584638874,0.562281296,0.13956669,0.494128256,0.613594489,0.537521002,0.299597329,0.58726237
1,6,0.227265137,0.2132984,0.381685502,0.296624172,0.291873119,0.146157511,0.400674427,0.552180113,0.253343982,0.18574195,0.353603207,0.436720762,0.053500935,0.650136197,0.565649747,0.24948568,0.069311607,0.307763662,0.247972426,0.229018422,0.283909314,0.212918826,0.195895675,0.403101507,1.160304534,0.993938783,0.597960283,0.311455572,0.585985188,0.5401399,0.136677032,0.44328849,0.595341951,0.55004658,0.308131207,0.626561818
1,6.1,0.257586764,0.235720415,0.414477956,0.276097866,0.275590881,0.101944516,0.390241138,0.463711182,0.253790611,0.20617534,0.396291569,0.463858574,0.052339929,0.686908926,0.484516437,0.20936867,0.016706973,0.297684025,0.251084905,0.24905816,0.295121119,0.224077125,0.185977182,0.418997798,1.160645263,0.973668838,0.627752174,0.324888092,0.561281173,0.555571409,0.146274719,0.436795393,0.557165653,0.603753079,0.312105164,0.619510333
1,6.2,0.279350293,0.200805782,0.399186907,0.265177294,0.281579545,0.087440926,0.359536622,0.483039472,0.245421523,0.215262347,0.41440021,0.474879683,0.017278241,0.653048843,0.419965883,0.226147431,0.050846479,0.281181594,0.265747717,0.258580958,0.27765137,0.225568262,0.204173356,0.427235456,1.151083396,0.972301979,0.61878052,0.302552346,0.545558481,0.528250851,0.144826825,0.388736303,0.512605942,0.651509376,0.31977958,0.578621876
1,6.3,0.30790498,0.176838214,0.376674753,0.263220855,0.29680735,0.099623101,0.344466598,0.511723055,0.24891829,0.24514186,0.43285359,0.454427285,0.050515597,0.651037837,0.367554513,0.214018754,0.085655253,0.276021542,0.249645409,0.30958244,0.260485104,0.240243799,0.216591329,0.430494216,1.143352864,0.942070798,0.606903826,0.27167792,0.519564623,0.530398329,0.126667551,0.373442993,0.480084279,0.699792073,0.314569912,0.570237136
1,6.4,0.354683879,0.15002541,0.382907357,0.251084045,0.303102752,0.121247877,0.362983243,0.483104661,0.25525309,0.262458807,0.439688134,0.457280415,0.020034574,0.667537038,0.345598019,0.224150865,0.088265593,0.268564511,0.266914499,0.270306937,0.278462936,0.251960034,0.211296758,0.458542613,1.117186207,0.901709891,0.590873854,0.321682141,0.483443043,0.487454819,0.140757368,0.343922254,0.420458719,0.720565058,0.30505987,0.571529551
1,6.5,0.356521862,0.119298501,0.352799506,0.239219421,0.259393506,0.153948267,0.330594374,0.409310777,0.25411984,0.287850396,0.430212636,0.457135742,0.024508668,0.693600055,0.341394468,0.290154067,0.047994474,0.268820348,0.257836461,0.307528462,0.271486706,0.266836684,0.200726064,0.495109396,1.058803253,0.888555038,0.601804396,0.310111187,0.467437665,0.480642884,0.145133844,0.329481379,0.403112232,0.757757352,0.311703439,0.570671882
1,6.6,0.326798499,0.078884261,0.335073525,0.22780727,0.260723489,0.180582174,0.311967392,0.405894728,0.226236335,0.256965818,0.393251284,0.437615053,0.008228496,0.650820469,0.299754227,0.335185437,0.038119487,0.249508213,0.260220406,0.282081706,0.25348035,0.289464446,0.188559119,0.521328472,1.016314632,0.876267637,0.564510474,0.325044434,0.477505978,0.440514156,0.140357632,0.309601813,0.3725656,0.773204558,0.292163678,0.540966546
1,6.7,0.337798615,0.069435491,0.353009404,0.198520693,0.247106597,0.167243701,0.268475774,0.315332144,0.211221745,0.276058862,0.362886345,0.425550709,-0.016495235,0.662284855,0.274819017,0.31837025,-0.022984173,0.221229803,0.248217083,0.267282288,0.221658379,0.272802774,0.188550475,0.507112397,0.970060453,0.813490012,0.550807454,0.347615279,0.465719286,0.413748839,0.133862108,0.272389037,0.345441744,0.73714058,0.250879839,0.52613268
1,6.8,0.33548679,0.055839855,0.363416589,0.154740018,0.225079019,0.190260248,0.258381868,0.241234705,0.20885741,0.26888228,0.334097406,0.432249796,-0.068876511,0.617031271,0.274007974,0.340921317,-0.090775667,0.239747002,0.236558126,0.271779331,0.212388181,0.246236859,0.171179449,0.505466374,0.916267561,0.790738346,0.560850509,0.350670354,0.445534767,0.398479927,0.15206972,0.202502455,0.300203617,0.706810226,0.267049726,0.510896152
1,6.9,0.320404222,0.041940013,0.31398502,0.117119861,0.20677687,0.185956449,0.211634968,0.229909565,0.205668812,0.274187958,0.304354158,0.406956997,-0.075322592,0.563883465,0.244271282,0.343611465,-0.1163254,0.253555958,0.214744485,0.311764265,0.198300195,0.231890284,0.14833003,0.505025169,0.875594356,0.80875274,0.527170389,0.331785757,0.422242762,0.379784782,0.158883375,0.164893926,0.261229635,0.687593159,0.292163721,0.470222978
1,7,0.329121648,0.037051078,0.314648027,0.08379301,0.223782093,0.159378875,0.188045495,0.266636448,0.192104685,0.293194481,0.311276141,0.393435835,-0.076827134,0.49313639,0.200086457,0.310202052,-0.092575992,0.235729982,0.223614612,0.290880519,0.167164273,0.203428153,0.131300971,0.473513689,0.824083249,0.758681897,0.47586806,0.362277224,0.428783754,0.347565936,0.147765003,0.112720188,0.199299462,0.635642424,0.290792801,0.407572188
1,7.1,0.352905013,0.035683209,0.278425478,0.054246882,0.204818887,0.186410887,0.15937714,0.252588226,0.181095996,0.315890983,0.279197058,0.357269775,-0.083124365,0.432291909,0.227047372,0.276229649,-0.093606509,0.203204215,0.20256864,0.268242938,0.134774175,0.181133148,0.103177599,0.410511814,0.76347363,0.736715793,0.434072,0.355318221,0.400949133,0.323595633,0.124127263,0.056781426,0.171876488,0.576725496,0.308669604,0.35486838
1,7.2,0.343752411,0.041396488,0.234658363,0.061211335,0.205583908,0.147826333,0.138835462,0.269455889,0.122013744,0.303486309,0.257074874,0.338529988,-0.043135417,0.394505471,0.240078491,0.273750474,-0.085059527,0.203561501,0.188442995,0.270757368,0.135660481,0.156500484,0.055207557,0.410224173,0.721643259,0.707423242,0.394992179,0.342654469,0.378900215,0.32627736,0.119619009,0.036175099,0.157732044,0.566189998,0.334130461,0.313148381
1,7.3,0.327631757,0.018492628,0.211810448,0.076608456,0.211236423,0.099550326,0.094391094,0.233029506,0.085642194,0.305221479,0.238780294,0.301584092,-0.016683381,0.413917556,0.217547358,0.223101284,-0.089388132,0.149359379,0.177009614,0.265671324,0.112198652,0.158115439,0.033455164,0.382733281,0.676637828,0.670009374,0.32418069,0.339835659,0.374763529,0.308055141,0.104321883,0.06053799,0.123137333,0.531888132,0.310082426,0.268894669
1,7.4,0.304379571,0.055799335,0.228406299,0.075798048,0.208991605,0.095937981,0.054564757,0.164035357,0.071378351,0.292906583,0.204119124,0.297564476,-0.040554106,0.399747125,0.206652969,0.213479429,-0.138669821,0.121700197,0.182022076,0.225755527,0.092188891,0.142899004,0.011624079,0.397587767,0.608068441,0.616429661,0.307366893,0.341249214,0.382927975,0.288257953,0.081801168,0.042335861,0.116041347,0.545346762,0.294637554,0.252723972
1,7.5,0.295431783,0.051190257,0.22641526,0.066487273,0.159217246,0.071120163,0.013672079,0.144546551,0.037434158,0.28732931,0.167182437,0.284564799,-0.052107861,0.426068683,0.212415085,0.193657564,-0.139991703,0.099290162,0.165880747,0.173824759,0.074636565,0.138836955,-0.016105789,0.398283776,0.567640415,0.618319729,0.31051125,0.303054929,0.358185524,0.266015248,0.077105447,0.021099738,0.101243296,0.546851287,0.288064349,0.266301218
1,7.6,0.273907858,0.033199166,0.198430851,0.072431735,0.161589057,0.020419473,-0.061554194,0.145684925,0.034185346,0.274618743,0.003894355,0.27352553,-0.0938627,0.453407,0.21437058,0.223664238,-0.141238071,0.102481883,0.154251071,0.179859158,0.105054222,0.124845004,-0.038320096,0.429622479,0.545260033,0.602957497,0.332527228,0.289878272,0.345185645,0.240911596,0.093497651,0.028321386,0.098941896,0.557058984,0.279162817,0.29110036
1,7.7,0.25054188,-0.016676424,0.174850874,0.06278616,0.161076517,-0.00275791,-0.091941231,0.1159434,0.068211181,0.280402026,0.005631475,0.232332854,-0.126783214,0.455554589,0.164276188,0.189969142,-0.155733708,0.071434584,0.122490869,0.126289353,0.117480111,0.105467291,-0.035570935,0.478651126,0.497066109,0.615910333,0.318310122,0.239731535,0.274053009,0.202047127,0.08099142,-0.011610378,0.007039818,0.618062275,0.286964647,0.287115909
1,7.8,0.223374224,-0.043775574,0.173011832,0.038812742,0.155940457,-0.02355244,-0.134545261,0.120439367,0.068695761,0.226778841,-0.011066773,0.207222806,-0.178055313,0.44831813,0.181598145,0.202534329,-0.158438302,0.025581273,0.202579414,0.09728184,0.12351768,0.086651282,-0.056099052,0.412930207,0.463686596,0.615604995,0.350581945,0.314910778,0.300629128,0.187922638,0.079154416,-0.083241301,0.020137516,0.56894327,0.2975086,0.289148657
1,7.9,0.240169812,-0.075569133,0.126827061,0.027621725,0.133859782,-0.148552061,-0.137475201,0.141263256,0.064342448,0.233981832,-0.011486631,0.179581344,-0.197323998,0.448243648,0.171242719,0.104430939,-0.13679768,0.039728481,0.173346327,0.069461682,0.118538743,0.082732244,-0.077393272,0.307749661,0.454699397,0.588717066,0.332249066,0.284952147,0.315377537,0.146300358,0.085916225,-0.117275746,-0.00541013,0.524636111,0.273543861,0.256825947
1,8,0.185236653,-0.062930938,0.111052974,0.043681468,0.153736545,-0.15355763,-0.110168589,0.154996902,0.083424698,0.182185409,-0.026361868,0.180519804,-0.22312971,0.34420603,0.180591236,0.08612056,-0.099887437,0.043883216,0.19026387,0.077279071,0.052880193,0.072019921,-0.084724332,0.321344781,0.445180591,0.54400865,0.285877969,0.283737473,0.328109182,0.140138779,0.050464557,-0.111145198,-0.004456557,0.455099805,0.250260814,0.209349021
1,8.1,0.168590071,-0.06335752,0.13713564,0.034743268,0.14086735,-0.107574768,-0.055363731,0.124543625,0.083276613,0.191413986,0.129017037,0.17499192,-0.203956983,0.320896684,0.135961566,0.062509198,-0.101765989,0.052437689,0.166220478,0.044266822,0.041978083,0.042464622,-0.094936784,0.317675604,0.404405823,0.51484235,0.248040092,0.255376196,0.2958011,0.122899284,0.052314242,-0.145174169,0.035306047,0.452508135,0.23154432,0.164511034
1,8.2,0.140060721,-0.076262881,0.147223942,0.002117582,0.12363804,-0.11904126,-0.09198206,0.115507256,0.077085116,0.162233539,0.125226439,0.163243495,-0.246637306,0.322264244,0.099219234,0.058843602,-0.091493437,0.051351931,0.151932338,0.072379927,0.021838593,0.049464712,-0.118029526,0.220605157,0.412476333,0.464646428,0.261514541,0.268715577,0.354162104,0.167667399,0.050956306,-0.162178417,0.100732969,0.32895491,0.20302876,0.159717767
1,8.3,0.141054015,-0.045085632,0.14096873,0.003884195,0.106139093,-0.118504078,-0.083560307,0.100945874,0.034827109,0.201125219,0.11337871,0.179787448,-0.271091658,0.265784859,0.094966853,0.050159075,-0.08977813,0.05410318,0.030087182,0.057225683,0.003711146,0.057378448,-0.130900556,0.227413572,0.404865312,0.418079678,0.217539941,0.133070182,0.311941968,0.141975637,0.054062532,-0.142601117,0.07406793,0.33084485,0.18043195,0.117423908
1,8.4,0.096313481,-0.102202461,0.132173176,-0.054407576,0.079920142,-0.0022278,-0.074448844,0.087960289,-0.000653703,0.202991536,0.097874575,0.152090776,-0.264878173,0.236515679,0.032606978,0.129396563,-0.064170062,0.003374286,0.049500137,-0.029902226,-0.004049049,0.076785335,-0.130575814,0.26262094,0.37602031,0.379326934,0.18050721,0.14403286,0.198926534,0.078493455,0.039469905,-0.094216103,0.114149767,0.301097363,0.178544343,0.102373203
1,8.5,0.131815093,-0.15461594,0.1460718,-0.136973697,0.064324731,-0.012756224,-0.091249246,0.041890345,0.035173815,0.249879086,0.085553857,0.112621756,-0.271549797,0.254852054,-0.004211563,0.117225579,-0.08754578,0.000431872,0.036007796,-0.036665862,0.054732439,0.072112382,-0.121908207,0.223174937,0.323332513,0.337066014,0.220707855,0.156940176,0.15794672,0.080288205,0.068658877,-0.111900054,0.093451379,0.320704555,0.172046894,0.07288278
1,8.6,0.115833619,-0.137523851,0.139880987,-0.148634053,0.02793845,-0.048525012,-0.109223867,0.032777566,0.047939162,0.223091687,0.067335616,0.125552923,-0.272046458,0.245393098,0.061873137,0.114360992,-0.105816041,0.005966976,0.029267847,-0.059517047,0.007643191,0.108355531,-0.126632314,0.215986365,0.317521927,0.292701233,0.209390393,0.156190746,0.186260095,0.051877754,0.05089372,-0.103893408,0.056992685,0.279586365,0.16918516,0.057738087
1,8.7,0.144361215,-0.074898273,0.128070682,-0.152568665,0.000242512,0.002756119,-0.078309932,0.006220279,0.039710045,0.216747348,0.062925366,0.114803957,-0.252010237,0.186010602,0.111977322,0.128320688,-0.154115671,-0.001404311,0.037342604,-0.053174189,-0.015664253,0.137810744,-0.108144965,0.238257228,0.284810494,0.252090025,0.180933541,0.149943365,0.160624781,-0.016308705,0.051411489,-0.080017799,0.032232421,0.320767567,0.171368013,0.026071412
1,8.8,0.125314547,-0.077092395,0.100083681,-0.170291231,-0.031698813,0.007026764,-0.123746262,0.01732482,0.063013357,0.210095912,0.077905998,0.087058465,-0.213508037,0.193657901,0.078725952,0.1475755,-0.15487387,0.017719871,0.057731679,-0.071930043,-0.016821446,0.119878865,-0.114287154,0.299885438,0.239793069,0.236474403,0.153208745,0.170874251,0.169171086,-0.014596051,0.033370019,-0.095579003,0.057703518,0.396276133,0.159003906,0.01310973
1,8.9,0.13207871,-0.048178725,0.066753144,-0.14445839,-0.010256705,-0.040280401,-0.160645488,-0.032704327,0.079053562,0.190435835,0.044753869,0.110772695,-0.229147752,0.18179344,0.161069524,0.13183325,-0.212839753,0.040444438,0.050978182,0.102310112,-0.090626552,0.084862965,-0.10735643,0.292546285,0.212580269,0.223808377,0.186649664,0.160444744,0.224466638,0.136230275,-0.025328947,-0.159304915,0.041818408,0.381159622,0.143648932,0.033942971
1,9,0.121234111,-0.11425142,0.035606341,-0.105616658,-0.013240353,-0.032209142,-0.162097474,-0.038830223,0.035249187,0.174685275,0.034675169,0.058039023,-0.268466013,0.202126914,0.167022825,0.129516997,-0.216390148,0.030818262,0.02686804,0.129453381,-0.08785094,0.065413124,-0.116156887,0.289220515,0.164633622,0.17686233,0.160551444,0.133630792,0.216729651,0.133680122,-0.03590521,-0.195168272,0.108850514,0.402561442,0.125045584,0.056809996
1,9.1,0.128543677,-0.106198877,0.041192519,-0.087687048,0.007301344,0.014585563,-0.189144433,0.006904308,0.007403994,0.175774697,0.012083834,0.050921121,-0.305159068,0.183541737,0.128006468,0.1723233,-0.16171655,0.008352233,0.025277936,0.182089021,-0.027691119,0.033916343,-0.118796564,0.241563999,0.119946223,0.150448322,0.154710833,0.153524896,0.179483596,0.182504522,-0.008979715,-0.210856289,0.144361083,0.408631712,0.1031081,0.035849484
1,9.2,0.115631485,-0.095388015,-0.023352672,-0.090360175,0.003886163,-0.045075164,-0.238195438,-0.00181991,0.036352638,0.193798039,-0.025136265,0.102874817,-0.368349319,0.170314123,0.078388849,0.143470896,-0.13215276,0.035310018,0.02612971,0.159128471,0.040523694,-0.02518836,-0.133036849,0.215263313,0.049281608,0.122486215,0.108252349,0.138459055,0.157206753,0.202105078,-0.019574968,-0.241192042,0.178004184,0.368707459,0.076427222,-0.016203411
1,9.3,0.124733808,-0.112262649,-0.005705479,-0.117016198,0.029454863,-0.086767693,-0.231188281,-0.023863583,0.050045437,0.196973509,-0.083094276,0.125898253,-0.420711317,0.106026821,0.085860795,0.098763424,-0.151301853,0.059431858,0.03182189,0.155976498,0.017142298,-0.019936562,-0.103059559,0.082409289,0.040456683,0.097031221,0.246309117,0.150491689,0.148455039,0.200869504,-0.034335225,-0.250874218,0.189023651,0.188175783,0.060735259,0.055711372
1,9.4,0.124900948,-0.066213961,0.053922488,-0.078442319,0.02467054,-0.059398669,-0.198296006,-0.003961883,0.050735546,0.187394548,-0.052654478,0.176372915,-0.418649535,0.111142668,0.065721367,0.125666204,-0.112486352,0.047794953,-0.002828283,0.096030747,0.06074695,-0.021209689,-0.111651008,0.076499914,-0.010267437,0.063319181,0.233112234,0.12541624,0.112142943,0.124283626,0.023660043,-0.236920681,0.164282902,0.200859718,0.040741579,0.024759674
1,9.5,0.110870619,0.014565405,0.063097369,-0.082592443,0.028283157,-0.083472711,-0.227782886,-0.015717199,0.052411276,0.171203952,-0.075016407,0.239724067,-0.380365838,0.114564778,0.076292945,0.16830217,-0.111265835,0.032357215,-0.023738226,0.062915265,0.055287149,-0.027845822,-0.121729766,0.056917972,-0.014499329,0.091214839,0.205120049,0.110391701,0.118367085,0.087944538,0.01105432,-0.249139162,0.098741041,0.212849764,0.060985148,0.0027349
1,9.6,0.110174608,0.0118888,0.056802251,-0.111026353,0.031847124,-0.153918643,-0.2131865,-0.09148821,0.044530807,0.181948627,-0.078154215,0.259877434,-0.393933653,0.12320275,0.010850472,0.096440365,-0.170928059,0.018723359,-0.012693847,0.094038724,0.013451567,-0.008914585,-0.10569769,0.04770849,-0.096169417,0.011554905,0.204283882,0.101316398,0.121225518,0.100428455,-0.019849461,-0.245047726,0.028162668,0.169132233,-0.014879909,0.005596907
1,9.7,0.113848939,-0.037837972,0.096806958,-0.108934424,0.043175109,-0.15517208,-0.179884677,-0.096694482,-0.007599904,0.16471063,-0.105501557,0.228362287,-0.357181476,0.151361357,0.052725832,0.102493019,-0.157127774,-0.039412085,-0.029308326,0.075254481,-0.064624645,-0.008196882,-0.141247052,0.012888379,-0.096096387,0.04115645,0.251958459,0.103459134,0.101002437,0.099040783,-0.043915644,-0.251068174,0.004817192,0.13015618,-0.000345563,0.054166513
1,9.8,0.139069669,-0.102413239,0.11080514,-0.088112042,-0.010894098,-0.163994451,-0.132288456,-0.144351371,-0.012429235,0.170015092,-0.089928868,0.170970743,-0.344429318,0.204143007,0.026095061,0.11052189,-0.147162949,-0.07253957,-0.042237328,0.106929769,-0.048441666,-0.006802459,-0.157645242,0.109293944,-0.143443234,0.07751813,0.125086937,0.0845589,0.041009663,0.090231288,-0.036755507,-0.263043907,0.008706208,0.215713143,0.043403424,-0.030415121
1,9.9,0.113365176,-0.14918203,0.106811769,-0.129303528,-0.020695557,-0.205814721,-0.133309573,-0.174203854,-0.017772138,0.153098192,-0.129085713,0.096782621,-0.363670759,0.108766724,0.007677821,0.089983228,-0.17180865,-0.085088649,-0.059764957,0.069559169,-0.018083338,-0.003845042,-0.148172568,0.098699329,-0.114560637,0.103004327,0.118303478,0.074741464,0.045354006,0.064984061,-0.039999151,-0.248905845,0.027934719,0.173077232,0.051363801,-0.029869791
